,MinTemp,MaxTemp,Precipitation,ReferenceET,Date
357,14.15,35.18,0.0,5.4,1981-12-26
358,15.25,34.59,0.0,5.2,1981-12-27
359,14.76,35.58,0.0,5.4,1981-12-28
360,16.94,36.05,0.0,5.3,1981-12-29
361,16.73,36.49,0.0,5.5,1981-12-30
362,16.66,37.31,0.0,5.7,1981-12-31
363,18.37,37.39,0.0,5.5,1982-01-01
364,14.72,36.69,0.0,5.7,1982-01-02
365,14.45,34.71,0.0,5.3,1982-01-03
366,12.88,34.37,0.0,5.4,1982-01-04
367,14.3,35.94,0.0,5.6,1982-01-05
368,15.01,34.05,0.0,5.1,1982-01-06
369,13.02,33.6,0.0,5.2,1982-01-07
370,13.2,34.43,0.0,5.4,1982-01-08
371,13.76,35.06,0.0,5.5,1982-01-09
372,13.32,34.88,0.0,5.5,1982-01-10
373,14.58,30.97,0.0,4.5,1982-01-11
374,16.05,30.59,0.0,4.3,1982-01-12
375,16.28,31.4,0.0,4.4,1982-01-13
376,15.72,33.8,0.0,5.1,1982-01-14
377,17.32,35.1,0.0,5.2,1982-01-15
378,17.38,34.98,0.0,5.2,1982-01-16
379,15.92,35.87,0.0,5.5,1982-01-17
380,15.51,34.73,0.0,5.3,1982-01-18
381,17.13,28.65,0.0,3.7,1982-01-19
382,19.35,32.12,0.0,4.3,1982-01-20
383,15.76,31.1,0.0,4.5,1982-01-21
384,15.18,30.93,0.0,4.5,1982-01-22
385,12.89,30.58,0.0,4.7,1982-01-23
386,12.78,29.51,0.0,4.5,1982-01-24
387,12.49,33.03,0.0,5.3,1982-01-25
388,16.33,34.57,0.02,5.3,1982-01-26
389,13.28,35.67,0.0,5.9,1982-01-27
390,13.91,36.12,0.0,5.9,1982-01-28
391,15.12,36.57,0.0,6.0,1982-01-29
392,16.07,37.55,0.0,6.1,1982-01-30
393,16.46,37.82,0.0,6.2,1982-01-31
394,16.12,37.94,0.0,6.2,1982-02-01
395,16.16,37.9,0.0,6.2,1982-02-02
396,16.94,38.56,0.0,6.3,1982-02-03
397,17.82,39.58,0.0,6.5,1982-02-04
398,20.51,39.55,0.0,6.2,1982-02-05
399,20.58,38.69,0.0,6.0,1982-02-06
400,19.89,38.68,0.0,6.1,1982-02-07
401,18.33,37.71,0.1,6.0,1982-02-08
402,20.98,37.31,0.05,5.6,1982-02-09
403,20.92,33.22,0.05,4.5,1982-02-10
404,20.26,35.49,0.0,5.3,1982-02-11
405,20.9,36.19,0.0,5.4,1982-02-12
406,20.63,37.83,0.0,5.9,1982-02-13
407,18.44,38.07,0.0,6.2,1982-02-14
408,19.73,37.12,0.0,5.8,1982-02-15
409,19.18,37.98,0.0,6.1,1982-02-16
410,19.11,37.6,0.0,6.1,1982-02-17
411,19.21,39.1,0.0,6.5,1982-02-18
412,18.77,37.62,0.0,6.1,1982-02-19
413,19.84,37.61,0.0,6.0,1982-02-20
414,18.8,36.67,0.0,5.9,1982-02-21
415,16.01,35.73,0.0,6.0,1982-02-22
416,17.13,36.17,0.0,6.0,1982-02-23
417,18.97,34.11,0.0,5.3,1982-02-24
418,17.7,35.23,0.0,5.7,1982-02-25
419,20.13,36.2,0.0,5.7,1982-02-26
420,18.3,39.02,0.0,6.7,1982-02-27
421,19.21,39.66,0.0,6.8,1982-02-28
422,20.85,39.57,0.0,6.6,1982-03-01
423,20.84,38.31,0.0,6.2,1982-03-02
424,17.8,38.4,0.0,6.7,1982-03-03
425,20.57,38.69,0.0,6.4,1982-03-04
426,20.18,39.07,0.0,6.6,1982-03-05
427,18.6,39.37,0.0,6.9,1982-03-06
428,18.59,39.68,0.0,7.0,1982-03-07
429,18.8,40.97,0.0,7.3,1982-03-08
430,19.03,39.51,0.0,6.9,1982-03-09
431,20.29,37.24,0.0,6.1,1982-03-10
432,18.57,34.9,0.0,5.7,1982-03-11
433,18.96,37.36,0.0,6.4,1982-03-12
434,19.96,39.01,0.0,6.7,1982-03-13
435,22.05,40.75,0.0,6.9,1982-03-14
436,21.87,41.15,0.0,7.1,1982-03-15
437,22.55,41.7,0.0,7.2,1982-03-16
438,22.03,40.29,0.0,6.8,1982-03-17
439,22.76,39.48,0.0,6.5,1982-03-18
440,22.02,40.12,0.0,6.8,1982-03-19
441,22.45,41.41,0.0,7.2,1982-03-20
442,23.24,41.31,0.0,7.0,1982-03-21
443,23.69,40.2,0.0,6.6,1982-03-22
444,24.04,39.64,0.0,6.4,1982-03-23
445,26.89,39.73,0.0,6.0,1982-03-24
446,26.26,39.97,0.0,6.2,1982-03-25
447,27.45,41.35,0.0,6.4,1982-03-26
448,28.35,41.77,0.0,6.4,1982-03-27
449,24.44,37.65,0.0,5.8,1982-03-28
450,24.34,38.26,0.0,6.0,1982-03-29
451,24.07,39.74,0.0,6.5,1982-03-30
452,24.01,39.91,0.0,6.6,1982-03-31
453,24.64,42.38,0.0,7.3,1982-04-01
454,26.27,43.55,0.0,7.4,1982-04-02
455,25.22,42.79,0.0,7.3,1982-04-03
456,25.0,43.54,0.0,7.6,1982-04-04
457,25.19,43.69,0.0,7.6,1982-04-05
458,24.31,42.01,0.0,7.2,1982-04-06
459,23.52,41.73,0.0,7.3,1982-04-07
460,25.69,42.02,0.0,7.0,1982-04-08
461,25.37,35.65,0.0,5.0,1982-04-09
462,23.83,41.12,0.0,7.1,1982-04-10
463,26.46,40.87,0.0,6.5,1982-04-11
464,24.14,39.59,0.0,6.5,1982-04-12
465,24.58,40.1,0.0,6.6,1982-04-13
466,24.2,38.65,0.0,6.2,1982-04-14
467,24.12,40.23,0.0,6.8,1982-04-15
468,25.97,40.32,0.0,6.5,1982-04-16
469,27.51,41.71,0.0,6.6,1982-04-17
470,27.33,41.6,0.0,6.6,1982-04-18
471,27.74,41.94,0.0,6.7,1982-04-19
472,28.9,40.26,0.0,5.9,1982-04-20
473,28.59,39.57,0.0,5.7,1982-04-21
474,27.73,39.31,0.0,5.8,1982-04-22
475,27.42,41.01,0.0,6.4,1982-04-23
476,28.02,41.37,0.0,6.5,1982-04-24
477,28.66,41.73,0.0,6.4,1982-04-25
478,27.79,39.69,0.0,5.9,1982-04-26
479,27.66,41.39,0.0,6.5,1982-04-27
480,25.86,43.32,0.0,7.5,1982-04-28
481,25.98,43.79,0.0,7.6,1982-04-29
482,24.47,42.05,0.0,7.3,1982-04-30
483,23.55,40.42,0.0,6.9,1982-05-01
484,23.36,42.04,0.0,7.5,1982-05-02
485,23.41,42.4,0.0,7.6,1982-05-03
486,23.33,41.83,0.0,7.4,1982-05-04
487,24.85,41.81,0.0,7.2,1982-05-05
488,27.02,41.23,0.0,6.6,1982-05-06
489,26.82,40.54,0.0,6.4,1982-05-07
490,25.83,40.63,0.0,6.6,1982-05-08
491,25.14,41.17,0.0,6.9,1982-05-09
492,25.23,42.12,0.0,7.2,1982-05-10
493,26.49,42.23,0.0,7.0,1982-05-11
494,28.97,40.58,0.0,6.0,1982-05-12
495,29.26,40.4,0.0,5.9,1982-05-13
496,27.51,43.15,0.0,7.1,1982-05-14
497,26.35,43.37,0.0,7.4,1982-05-15
498,25.87,41.1,0.0,6.8,1982-05-16
499,25.8,39.41,0.0,6.2,1982-05-17
500,26.44,38.42,0.0,5.8,1982-05-18
501,25.41,40.58,0.0,6.7,1982-05-19
502,26.05,39.64,2.49,6.3,1982-05-20
503,26.03,41.49,0.0,6.9,1982-05-21
